ID emp.var.rate cons.price.idx cons.conf.idx euribor3m nr.employed
FQ84NNSK61 -0.1 93.2 -42.0 4.12 5195.8
7ZW017ZBA6 -1.7 94.215 -40.3 0.885 4991.6
TE2U8CACXT 1.4 93.91799999999999 -42.7 4.958 5228.1
RX6L6JUC9I -1.8 93.075 -47.1 1.405 5099.1
EXOIZ7G7UX 1.4 93.91799999999999 -42.7 4.962 5228.1
MJZYISQIQO 1.1 93.994 -36.4 4.864 5191.0
Z3ACUBBR7Z -1.8 92.89299999999999 -46.2 1.281 5099.1
48BU13NTDO -2.9 92.20100000000001 -31.4 0.883 5076.2
BS89PRAEXO 1.1 93.994 -36.4 4.864 5191.0
92RM78PQLE 1.1 93.994 -36.4 4.855 5191.0
HU7PA722FQ 1.1 93.994 -36.4 4.86 5191.0
OCNK3QZV5B 1.4 94.465 -41.8 4.961 5228.1
TP2LQ4374J 1.4 94.465 -41.8 4.864 5228.1
5V10VFM347 1.1 93.994 -36.4 4.859 5191.0
GZKF93GQXB 1.4 93.91799999999999 -42.7 4.96 5228.1
U28VU5R2PT -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
VOBIPMBC7W 1.1 93.994 -36.4 4.856 5191.0
I6NLCTSB6T 1.1 93.994 -36.4 4.857 5191.0
9NFMB7FZHX 1.4 93.91799999999999 -42.7 4.96 5228.1
UBQW8620FF 1.4 93.444 -36.1 4.963 5228.1
YZSQW5C6BT 1.4 93.444 -36.1 4.9639999999999995 5228.1
G8OIR06RN2 -2.9 92.963 -40.8 1.262 5076.2
CE1HTK5SVO 1.1 93.994 -36.4 4.857 5191.0
XIAFCFU0WD 1.1 93.994 -36.4 4.856 5191.0
1EWYACO7RO -0.1 93.2 -42.0 4.12 5195.8
AICV82EVVB 1.1 93.994 -36.4 4.857 5191.0
XUSPNQ5K76 1.4 93.91799999999999 -42.7 4.962 5228.1
Q1OLKB5HC5 1.4 93.91799999999999 -42.7 4.96 5228.1
Q8UR20FKGS 1.4 93.91799999999999 -42.7 4.958 5228.1
HH152B6IO3 1.1 93.994 -36.4 4.855 5191.0
6D6J2MM3QF 1.1 93.994 -36.4 4.86 5191.0
MKMRGO3TCZ 1.1 93.994 -36.4 4.864 5191.0
ZA5SJS4947 1.1 93.994 -36.4 4.859 5191.0
SPU64ZDNT7 -1.8 92.89299999999999 -46.2 1.344 5099.1
XVU3UFLIB9 1.1 93.994 -36.4 4.856 5191.0
YSA6FKP87S 1.4 93.91799999999999 -42.7 4.962 5228.1
IOZQPABLL8 -1.8 92.89299999999999 -46.2 1.334 5099.1
HZPFLC6Y3B 1.4 94.465 -41.8 4.961 5228.1
8HS8G558IV 1.4 93.91799999999999 -42.7 4.958 5228.1
4MTWCNFWWD 1.1 93.994 -36.4 4.856 5191.0
X1S1RJK8S2 1.4 94.465 -41.8 4.961 5228.1
R6FRXB776N -1.8 93.369 -34.8 0.653 5008.7
KGHQEATJNG -1.8 92.89299999999999 -46.2 1.281 5099.1
S81RP8G6KH -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
DJP8V3TZ0L 1.4 93.444 -36.1 4.965 5228.1
Q0NZFX7NLF 1.4 93.91799999999999 -42.7 4.962 5228.1
9PIE22MNND 1.1 93.994 -36.4 4.856 5191.0
F57A48I5KQ 1.4 93.444 -36.1 4.9639999999999995 5228.1
POGB6F4VKO -3.4 92.37899999999999 -29.8 0.8029999999999999 5017.5
QFLFZOQB5R 1.1 93.994 -36.4 4.857 5191.0
Z7TU5GV7Y0 1.4 94.465 -41.8 4.865 5228.1
2Z1TIMYQTN 1.1 93.994 -36.4 4.856 5191.0
9RU5VP58F0 -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
OBF31KTFE3 1.4 93.444 -36.1 4.966 5228.1
LZPML40CS6 1.4 93.91799999999999 -42.7 4.96 5228.1
Z46WDJTILR 1.1 93.994 -36.4 4.86 5191.0
CRWH6DSRGC 1.4 94.465 -41.8 4.961 5228.1
HY7HUECHI2 -1.8 92.89299999999999 -46.2 1.281 5099.1
17H28JVRAC -0.1 93.2 -42.0 4.1530000000000005 5195.8
CNO77DQU59 1.4 94.465 -41.8 4.961 5228.1
9EWGPEKT6W 1.1 93.994 -36.4 4.864 5191.0
R3193B2XBQ -0.1 93.2 -42.0 4.1530000000000005 5195.8
03EV24SW9K -1.8 92.89299999999999 -46.2 1.266 5099.1
93ULSFA6IJ -1.8 93.075 -47.1 1.41 5099.1
JHWT03BKCW -1.8 92.89299999999999 -46.2 1.266 5099.1
TSCBRVCR3F 1.4 93.91799999999999 -42.7 4.96 5228.1
1I183IF9B0 -1.7 94.027 -38.3 0.904 4991.6
8XQBVZKRSU 1.4 93.444 -36.1 4.966 5228.1
VSCDMZPOLL -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
0ME9DIROF1 -0.1 93.2 -42.0 4.021 5195.8
MZ7CXXXJIW -0.1 93.2 -42.0 4.12 5195.8
E3QQKA5FLB -3.4 92.431 -26.9 0.754 5017.5
Q4WNXPORG1 1.4 93.91799999999999 -42.7 4.958 5228.1
8CD70SAZGZ -1.8 92.84299999999999 -50.0 1.538 5099.1
A98YUIAQ4S 1.4 93.91799999999999 -42.7 4.96 5228.1
HXLHFFHE6P -0.1 93.2 -42.0 4.191 5195.8
K2RX03MVII 1.4 94.465 -41.8 4.958 5228.1
VPQ0SISBMX 1.4 93.444 -36.1 4.9639999999999995 5228.1
HS4S3SJ8ZX 1.1 93.994 -36.4 4.864 5191.0
ZPALSVBKNM 1.4 93.91799999999999 -42.7 4.962 5228.1
VPDMRJWFKU 1.4 93.91799999999999 -42.7 4.96 5228.1
11BF5MAW4E -0.1 93.2 -42.0 4.0760000000000005 5195.8
0HMYK0B5WH 1.4 93.444 -36.1 4.963 5228.1
45B5HY6E92 1.4 93.91799999999999 -42.7 4.957 5228.1
0VCIQTYE79 -0.1 93.2 -42.0 4.191 5195.8
6NK7LV0KKU -2.9 92.963 -40.8 1.262 5076.2
2EHNCPORKU 1.4 93.91799999999999 -42.7 4.958 5228.1
4PIG1GJBDJ -1.8 92.89299999999999 -46.2 1.244 5099.1
WBGRO5SFMJ 1.4 93.444 -36.1 4.962 5228.1
14GPOFTSMR 1.4 94.465 -41.8 4.959 5228.1
Z5AJT8JTPZ 1.4 94.465 -41.8 4.96 5228.1
DUNYU5MVH9 -1.8 93.876 -40.0 0.6829999999999999 5008.7
XEEZ6SP6MR 1.4 93.444 -36.1 4.963 5228.1
DYWYNN40F6 1.4 93.91799999999999 -42.7 4.963 5228.1
KMQZSVAAO4 -1.8 92.89299999999999 -46.2 1.291 5099.1
WKBQPTJI5H -1.8 92.89299999999999 -46.2 1.291 5099.1
NPG6VY7T0U -0.1 93.2 -42.0 4.12 5195.8
9TGNW20PJI 1.4 93.91799999999999 -42.7 4.963 5228.1
D7HWV8EG9H 1.4 94.465 -41.8 4.961 5228.1
2L2LIUL8LH -2.9 92.469 -33.6 1.044 5076.2
FW5BBK7OQN 1.4 93.91799999999999 -42.7 4.961 5228.1
YE1ZFH2DV4 1.1 93.994 -36.4 4.856 5191.0
8JKCMUD77T 1.1 93.994 -36.4 4.857 5191.0
MJCFN95V4M 1.4 93.91799999999999 -42.7 4.963 5228.1
OWLBBCXM57 -1.8 92.84299999999999 -50.0 1.811 5099.1
XDH9RVK67T 1.4 93.444 -36.1 4.963 5228.1
5A728UE88O 1.1 93.994 -36.4 4.855 5191.0
Z8BTBPQ2RW 1.1 93.994 -36.4 4.857 5191.0
LZVQMTFBPG -1.8 92.89299999999999 -46.2 1.327 5099.1
VCG7J6ILKC -1.8 93.075 -47.1 1.405 5099.1
X1J87V1PTE 1.4 93.91799999999999 -42.7 4.961 5228.1
PURTAECDW0 -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
NT8G10IEJE 1.1 93.994 -36.4 4.86 5191.0
KQ6DDJMO4C 1.1 93.994 -36.4 4.857 5191.0
U1NFN8BFJ9 1.1 93.994 -36.4 4.86 5191.0
PXC2RV0LFA 1.4 93.444 -36.1 4.963 5228.1
7UE5VGVF0U -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
HVTOICCLDH 1.4 93.444 -36.1 4.965 5228.1
YW10OW0FTU 1.4 93.91799999999999 -42.7 4.968 5228.1
2CS1KOIGBQ -1.8 92.89299999999999 -46.2 1.344 5099.1
DHXYPVGFJC -1.8 92.89299999999999 -46.2 1.334 5099.1
L1YQ34WJG5 1.1 93.994 -36.4 4.857 5191.0
E6NWE2IY4R -0.1 93.2 -42.0 4.191 5195.8
XLCQYUWLWJ -0.1 93.2 -42.0 4.021 5195.8
YR3H5U4WB3 1.4 94.465 -41.8 4.96 5228.1
MPZ0648NHF -0.1 93.2 -42.0 4.12 5195.8
CYNEG0NLSL -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
R1IZPL5ZX7 1.1 93.994 -36.4 4.857 5191.0
2MT518QV5Y 1.4 93.444 -36.1 4.968 5228.1
NTUC9AQ147 -1.8 93.369 -34.8 0.636 5008.7
FC2PQVHRTI -0.1 93.2 -42.0 4.12 5195.8
Z3AWM19B6X 1.4 93.444 -36.1 4.963 5228.1
WOT7Z9JMSN 1.4 93.444 -36.1 4.965 5228.1
ME63DAM3R8 1.1 93.994 -36.4 4.856 5191.0
7GHIDNCX3R -0.1 93.2 -42.0 4.021 5195.8
DL4ZM80047 -1.8 92.89299999999999 -46.2 1.327 5099.1
2B9961JPR0 -1.8 92.89299999999999 -46.2 1.266 5099.1
I4AIXOEXYY 1.4 94.465 -41.8 4.959 5228.1
QOX1A5Y84B 1.4 93.91799999999999 -42.7 4.963 5228.1
F2KMSGETEV 1.4 93.444 -36.1 4.9639999999999995 5228.1
8PZ71L0A3M -0.1 93.2 -42.0 4.191 5195.8
AE4KO66J1E 1.1 93.994 -36.4 4.855 5191.0
C5YSC7FJHB 1.4 94.465 -41.8 4.96 5228.1
N04441YR91 1.4 93.91799999999999 -42.7 4.962 5228.1
9K7TW71YKK 1.4 93.91799999999999 -42.7 4.963 5228.1
QBAVNLR959 1.4 93.91799999999999 -42.7 4.966 5228.1
ON1J6Y21U4 -1.8 93.876 -40.0 0.6990000000000001 5008.7
1FN93ZRFKM -1.8 92.89299999999999 -46.2 1.281 5099.1
LHAGDLNI97 -2.9 92.963 -40.8 1.26 5076.2
4ERI9JDBN6 1.4 93.444 -36.1 4.9639999999999995 5228.1
73FR31WIAY -0.1 93.2 -42.0 4.1530000000000005 5195.8
WXJB8S5OCL 1.4 93.91799999999999 -42.7 4.963 5228.1
PTNUC2HMBM 1.1 93.994 -36.4 4.857 5191.0
PVXCDSTNZ2 -1.8 93.075 -47.1 1.4980000000000002 5099.1
B2YJMJ81ZJ -2.9 92.963 -40.8 1.26 5076.2
5H7GM9WPG4 -1.8 92.89299999999999 -46.2 1.291 5099.1
WGVFQILB2D 1.4 94.465 -41.8 4.961 5228.1
1U8206BAQC 1.4 94.465 -41.8 4.864 5228.1
I0RJ8G7QBA -1.8 92.89299999999999 -46.2 1.25 5099.1
G82702QS72 1.1 93.994 -36.4 4.857 5191.0
4TZU3ETDM0 1.4 93.91799999999999 -42.7 4.968 5228.1
QG9UNFCPPI 1.1 93.994 -36.4 4.857 5191.0
IXBAYSHDU4 -3.4 92.649 -30.1 0.715 5017.5
H1SFISSN79 -1.8 93.075 -47.1 1.405 5099.1
UTKAG4ZCL0 1.4 93.91799999999999 -42.7 4.962 5228.1
61U3CA5F5L 1.4 93.444 -36.1 4.963 5228.1
8Y52X80Y6N 1.4 93.91799999999999 -42.7 4.957 5228.1
E2FFFNZQXX 1.4 93.91799999999999 -42.7 4.96 5228.1
XWKHCHKML6 1.4 93.91799999999999 -42.7 4.962 5228.1
84CLVWVRVX -1.8 92.89299999999999 -46.2 1.244 5099.1
GRD34HWT2T 1.1 93.994 -36.4 4.856 5191.0
C378AK4QPO 1.4 93.91799999999999 -42.7 4.96 5228.1
ATT6ZIU2EL 1.1 93.994 -36.4 4.8580000000000005 5191.0
IMWTB4X7CX -3.4 92.431 -26.9 0.73 5017.5
CCVTPFV8XX 1.1 93.994 -36.4 4.857 5191.0
Z15Q1AZKOK 1.1 93.994 -36.4 4.856 5191.0
003SN2EZMV -1.8 93.075 -47.1 1.405 5099.1
Y0W26R2NQB 1.4 93.91799999999999 -42.7 4.962 5228.1
KFCO1QEU1R -3.4 92.431 -26.9 0.742 5017.5
6S2XPY6HM6 -1.8 92.89299999999999 -46.2 1.334 5099.1
APKJ2ZRQ1H -0.1 93.2 -42.0 4.021 5195.8
SBI5UIP4X2 -1.8 93.876 -40.0 0.672 5008.7
EQAA248ZCA -0.1 93.2 -42.0 4.0760000000000005 5195.8
CODLXMB2MM 1.4 94.465 -41.8 4.962 5228.1
NMKFJRHLV9 -1.8 92.89299999999999 -46.2 1.327 5099.1
B4CGJU77JL 1.1 93.994 -36.4 4.856 5191.0
LYBHWZN34G 1.1 93.994 -36.4 4.859 5191.0
MYYKSRXY4X 1.4 94.465 -41.8 4.967 5228.1
8MQDIE4TQM -1.8 93.075 -47.1 1.435 5099.1
W7742W0FS4 1.4 93.444 -36.1 4.963 5228.1
23SSOJHGGK 1.4 93.91799999999999 -42.7 4.963 5228.1
32YVEKPL89 1.4 93.91799999999999 -42.7 4.961 5228.1
H5254RC9NI -3.4 92.649 -30.1 0.7140000000000001 5017.5
KKIJ5NRP5J 1.4 93.91799999999999 -42.7 4.963 5228.1
5LJN28CE4B 1.4 93.444 -36.1 4.967 5228.1
W42NJ3V0HI 1.4 93.91799999999999 -42.7 4.961 5228.1
3NW8K2B3B0 1.1 93.994 -36.4 4.856 5191.0
KWUCUG0X5G 1.4 94.465 -41.8 4.961 5228.1
PRP3QUA6F8 -0.1 93.2 -42.0 4.191 5195.8
HLUOL2ZCB9 -1.8 92.89299999999999 -46.2 1.25 5099.1
VUQH31FIFI -1.8 93.075 -47.1 1.405 5099.1
UOW2HCNSCC 1.1 93.994 -36.4 4.86 5191.0
FE592BULWG 1.1 93.994 -36.4 4.857 5191.0
OARK086TKB 1.4 93.444 -36.1 4.966 5228.1
UODR3ZZJPC -3.4 92.649 -30.1 0.7190000000000001 5017.5
F9EDPW6H11 1.4 93.444 -36.1 4.963 5228.1
89W1QFUC0X 1.4 93.91799999999999 -42.7 4.96 5228.1
VKJJ38ONAJ 1.1 93.994 -36.4 4.859 5191.0
3IMP4ADDWJ 1.4 93.91799999999999 -42.7 4.96 5228.1
JZSSZM8RR6 -0.1 93.2 -42.0 4.0760000000000005 5195.8
YNC7QAQ6KD 1.4 94.465 -41.8 4.865 5228.1
9II86B4G37 1.1 93.994 -36.4 4.857 5191.0
LJBMYI7ZNG 1.1 93.994 -36.4 4.857 5191.0
B3MJTEMEEG 1.1 93.994 -36.4 4.857 5191.0
VIVJE9T0T1 1.4 93.91799999999999 -42.7 4.962 5228.1
1T4SHYPBRT -1.8 93.075 -47.1 1.405 5099.1
G7Y2O6IFJ1 -0.1 93.2 -42.0 4.12 5195.8
AQ1ZVVBGY4 -1.8 92.89299999999999 -46.2 1.334 5099.1
MQAUDZSU0O -1.8 92.89299999999999 -46.2 1.344 5099.1
S4Q5HONMNU -1.8 93.075 -47.1 1.405 5099.1
V6QN8K7DSX 1.4 93.444 -36.1 4.963 5228.1
E0OYRHCB1G 1.4 93.91799999999999 -42.7 4.962 5228.1
GDKXVFCZJP -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
JX9C0OVO45 1.4 94.465 -41.8 4.864 5228.1
IR8B8KA92S 1.4 94.465 -41.8 4.961 5228.1
EBM8ZSTV49 -1.8 93.075 -47.1 1.405 5099.1
670RP1L521 1.1 93.994 -36.4 4.857 5191.0
EMIPV38LUD 1.4 93.91799999999999 -42.7 4.963 5228.1
YFJI3MTZKO -1.8 92.89299999999999 -46.2 1.25 5099.1
UA7HF5P28H 1.1 93.994 -36.4 4.857 5191.0
8UMC74ZTA1 -1.8 92.89299999999999 -46.2 1.327 5099.1
2J2BSY3WO9 1.4 93.91799999999999 -42.7 4.963 5228.1
8OTMF72NOJ 1.4 93.91799999999999 -42.7 4.962 5228.1
43YRYPAULC -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
KWXJTNJ5QR -1.8 92.89299999999999 -46.2 1.2590000000000001 5099.1
FIXT4V9PI2 1.4 93.91799999999999 -42.7 4.96 5228.1
GGFLBZE21R 1.4 93.91799999999999 -42.7 4.962 5228.1
YL9JUS57WT 1.1 93.994 -36.4 4.855 5191.0
O5ZWLZ38JL 1.4 93.444 -36.1 4.9639999999999995 5228.1
MHIVJ9IKND 1.1 93.994 -36.4 4.855 5191.0
F3RYT3KS1E -1.8 92.89299999999999 -46.2 1.291 5099.1
2AQNWP3OG9 -0.1 93.2 -42.0 4.0760000000000005 5195.8
MSN4HZVUDI -1.8 92.89299999999999 -46.2 1.344 5099.1
XQRNGXZE9K -1.8 92.89299999999999 -46.2 1.327 5099.1
HNQD8161IQ 1.1 93.994 -36.4 4.8580000000000005 5191.0
0O96XFEQYE -1.8 92.89299999999999 -46.2 1.281 5099.1
ERXGVGO7G7 1.4 93.91799999999999 -42.7 4.962 5228.1
MYGXKHQEMT 1.1 93.994 -36.4 4.857 5191.0
HTNIB4K3OR -1.1 94.601 -49.5 1.037 4963.6
UEXDCW0L1N 1.4 94.465 -41.8 4.96 5228.1
GYJCVFNBUA -1.1 94.601 -49.5 0.987 4963.6
HMOMNKO2AW -1.1 94.601 -49.5 1.025 4963.6
6L3XP65859 1.1 93.994 -36.4 4.857 5191.0
SO1LYH8BSZ 1.4 94.465 -41.8 4.959 5228.1
UYWKIUV6DX 1.4 93.91799999999999 -42.7 4.96 5228.1
QP6N2BJLIC -3.4 92.431 -26.9 0.7390000000000001 5017.5
PSPR2WESGK 1.4 93.444 -36.1 4.963 5228.1
8KWAANZIWO -1.7 94.027 -38.3 0.894 4991.6
407RXKEQUK 1.1 93.994 -36.4 4.859 5191.0
YX4MN929UJ -0.1 93.2 -42.0 4.021 5195.8
POVKA35GD0 1.1 93.994 -36.4 4.857 5191.0
SU6L6HZS1U 1.4 93.91799999999999 -42.7 4.958 5228.1
CYXSMNI0H8 1.4 94.465 -41.8 4.961 5228.1
3Z001QG9GL -1.8 92.89299999999999 -46.2 1.327 5099.1
9YVG5YKEWI 1.4 93.91799999999999 -42.7 4.963 5228.1
WLW57N3XWU 1.1 93.994 -36.4 4.857 5191.0
7WF2GJQNSH -1.8 92.89299999999999 -46.2 1.281 5099.1
9VRCB9GLY6 1.4 93.444 -36.1 4.965 5228.1
HUOZIJENEE -0.1 93.2 -42.0 4.12 5195.8
YHPXFJKBE9 -2.9 92.20100000000001 -31.4 0.883 5076.2
89L7KFX9D0 -0.1 93.2 -42.0 4.1530000000000005 5195.8
C46SOZSV6H -0.1 93.2 -42.0 4.1530000000000005 5195.8
MCXVI11MLV 1.4 93.91799999999999 -42.7 4.96 5228.1
0UHB63C9XL -1.8 92.89299999999999 -46.2 1.25 5099.1
YVBTW0W7M0 1.1 93.994 -36.4 4.857 5191.0
SQP59J5M3I 1.4 93.91799999999999 -42.7 4.963 5228.1
ESLBZG58MV 1.4 93.91799999999999 -42.7 4.963 5228.1
TLAJMEGDBZ 1.1 93.994 -36.4 4.859 5191.0
4COE55NHH2 -1.8 92.89299999999999 -46.2 1.354 5099.1
461ZPOOL6C -1.7 94.027 -38.3 0.904 4991.6
BV767RM4Y8 1.4 93.91799999999999 -42.7 4.96 5228.1
45QI0JX8L2 -2.9 92.20100000000001 -31.4 0.8809999999999999 5076.2
SLQFHW9W0N 1.4 93.91799999999999 -42.7 4.961 5228.1
6LTYFOA94K 1.4 93.444 -36.1 4.9639999999999995 5228.1
6ERGVGLWN6 1.4 93.444 -36.1 4.967 5228.1
RHFL3G4PGK 1.1 93.994 -36.4 4.86 5191.0
AE0NCZJU1K -1.8 93.075 -47.1 1.405 5099.1
0Z9ALD0ZZK -1.8 93.075 -47.1 1.405 5099.1
PN52JI4N9F -2.9 92.469 -33.6 0.9440000000000001 5076.2
3XSEDZBVCR -1.8 92.89299999999999 -46.2 1.244 5099.1
7HZT0UETB0 1.4 93.91799999999999 -42.7 4.962 5228.1
2UDFO5DNN2 1.4 93.91799999999999 -42.7 4.962 5228.1
1GUDRL25P5 1.1 93.994 -36.4 4.864 5191.0
4U45GRQ2VD 1.4 93.91799999999999 -42.7 4.96 5228.1
KMZZC8Y8AS 1.1 93.994 -36.4 4.856 5191.0
PI1H2CSH38 1.1 93.994 -36.4 4.856 5191.0
TYD8XUE6M0 1.1 93.994 -36.4 4.859 5191.0
9KVJ9C98MQ -1.8 92.89299999999999 -46.2 1.281 5099.1
A87C8AKXVC 1.4 94.465 -41.8 4.959 5228.1
IOYW520XTT 1.1 93.994 -36.4 4.8580000000000005 5191.0
SSZPRZR477 -1.8 92.89299999999999 -46.2 1.2590000000000001 5099.1
16OIOX3ZKS 1.4 93.91799999999999 -42.7 4.961 5228.1
AT29NU4LVR 1.4 93.444 -36.1 4.962 5228.1
VIZ6XVMUQK -1.8 93.075 -47.1 1.405 5099.1
T1Y6VLNKDY -1.8 92.89299999999999 -46.2 1.244 5099.1
ZRHBXNXKJP -2.9 92.20100000000001 -31.4 0.861 5076.2
ENYHPG2GGN 1.4 93.91799999999999 -42.7 4.963 5228.1
3J9WED546O -0.1 93.2 -42.0 4.12 5195.8
8XIE7CKEC0 -0.1 93.2 -42.0 4.021 5195.8
N6R0QGQGQY 1.1 93.994 -36.4 4.857 5191.0
SO2IKWOCTG -2.9 92.20100000000001 -31.4 0.8490000000000001 5076.2
V7IRRKW2KN 1.4 93.91799999999999 -42.7 4.958 5228.1
OBQ7WR3CCT 1.4 93.444 -36.1 4.963 5228.1
FNLNHZ5Q4Y -3.4 92.431 -26.9 0.722 5017.5
OSTEDYW86K 1.4 94.465 -41.8 4.96 5228.1
72F9QIN6NA -0.1 93.2 -42.0 4.2860000000000005 5195.8
JOD1C1HJDN 1.1 93.994 -36.4 4.8580000000000005 5191.0
UIUXMVWNN2 1.1 93.994 -36.4 4.857 5191.0
A7OLQVPQLW -3.4 92.649 -30.1 0.7140000000000001 5017.5
2PKMOO3YOR -1.8 92.89299999999999 -46.2 1.2590000000000001 5099.1
NHLZHSM3PE 1.4 93.91799999999999 -42.7 4.962 5228.1
7X8BOZAEPZ -1.8 93.369 -34.8 0.639 5008.7
SDT4EBS0JO -1.8 92.89299999999999 -46.2 1.327 5099.1
H6SVICQMVQ 1.4 93.444 -36.1 4.963 5228.1
YH62DRQC8H -1.8 93.075 -47.1 1.445 5099.1
OZ67Z12VD2 1.1 93.994 -36.4 4.857 5191.0
LRKF6OK5UA -1.1 94.199 -37.5 0.879 4963.6
F3GSVMSS5R 1.1 93.994 -36.4 4.859 5191.0
8DJ5P29OPY 1.4 93.444 -36.1 4.968 5228.1
EWC4QW8RB9 1.4 93.91799999999999 -42.7 4.96 5228.1
7TOSL1DYGA 1.1 93.994 -36.4 4.856 5191.0
N03OB2UHES -2.9 92.963 -40.8 1.26 5076.2
CL3KA8ANFE -1.8 92.89299999999999 -46.2 1.266 5099.1
H3ZQ5WRFWN -1.8 92.89299999999999 -46.2 1.344 5099.1
2SPXGDUNPJ 1.1 93.994 -36.4 4.8580000000000005 5191.0
XUNMEH2J2H 1.1 93.994 -36.4 4.857 5191.0
LSUYV7SOO2 -0.1 93.2 -42.0 4.191 5195.8
8T8BXW816R 1.4 93.91799999999999 -42.7 4.962 5228.1
K25JFHBXCP -1.8 93.075 -47.1 1.435 5099.1
TMNQGVMO9O -0.1 93.2 -42.0 4.0760000000000005 5195.8
EO17R33JCJ 1.4 93.91799999999999 -42.7 4.962 5228.1
YVNHDWTYD2 1.4 93.444 -36.1 4.968 5228.1
1GD0H0UTAE -2.9 92.963 -40.8 1.26 5076.2
7U6JSS7UAA 1.4 93.91799999999999 -42.7 4.968 5228.1
MUDW9SDHIG 1.4 93.444 -36.1 4.963 5228.1
8XVHIK5NZR -1.8 93.075 -47.1 1.405 5099.1
6JP9HGBCL8 -1.8 93.075 -47.1 1.415 5099.1
57V2B0RACK -0.1 93.2 -42.0 4.021 5195.8
LJG8GSN5P7 -1.8 92.89299999999999 -46.2 1.281 5099.1
MCFLZL0PL8 -1.8 92.89299999999999 -46.2 1.266 5099.1
MAL6ZDXYZ6 -2.9 92.20100000000001 -31.4 0.879 5076.2
XHQURM5EPP 1.4 94.465 -41.8 4.959 5228.1
3W34GA152O -1.8 92.89299999999999 -46.2 1.344 5099.1
VS9I15AY3P 1.4 94.465 -41.8 4.962 5228.1
A4JTJ4PUBB 1.1 93.994 -36.4 4.857 5191.0
K30CH6QGF7 1.1 93.994 -36.4 4.857 5191.0
QSEILNQ9LF -1.8 93.075 -47.1 1.365 5099.1
1Z07UQUX6I 1.4 94.465 -41.8 4.961 5228.1
MAQYY8K7VQ -3.4 92.431 -26.9 0.752 5017.5
LOEG50QQM4 1.1 93.994 -36.4 4.857 5191.0
R355G58CY3 1.4 93.444 -36.1 4.968 5228.1
SIZYOBD861 -1.7 94.055 -39.8 0.7020000000000001 4991.6
OMXSELI32P -1.8 93.075 -47.1 1.365 5099.1
U23OO7M6TV 1.4 93.444 -36.1 4.965 5228.1
YREHZNAQ79 -0.1 93.2 -42.0 4.1530000000000005 5195.8
3OOLB7SGBV -0.1 93.2 -42.0 4.12 5195.8
B8P8LOMXXT -1.8 93.075 -47.1 1.405 5099.1
SOUR8L1UDX -1.8 92.89299999999999 -46.2 1.344 5099.1
ODC13ITE7A 1.1 93.994 -36.4 4.857 5191.0
2BBF16NVRK 1.4 93.91799999999999 -42.7 4.961 5228.1
J9INA8BDEY -0.1 93.2 -42.0 4.191 5195.8
IOFC81TGZS 1.4 94.465 -41.8 4.959 5228.1
39A0KLTUMQ 1.4 93.91799999999999 -42.7 4.966 5228.1
TXWOXH7X73 -0.1 93.2 -42.0 4.12 5195.8
KNMBKARVHH -1.8 92.84299999999999 -50.0 1.556 5099.1
V7JU7U1TT7 1.1 93.994 -36.4 4.855 5191.0
8MSFDXFBSW -1.8 92.89299999999999 -46.2 1.354 5099.1
NDA3V56MOS -0.1 93.2 -42.0 4.191 5195.8
CCC9QYOZAY 1.4 93.444 -36.1 4.9639999999999995 5228.1
EBJFFSSE34 1.1 93.994 -36.4 4.8580000000000005 5191.0
NJTUHUOVOC -1.8 92.89299999999999 -46.2 1.2990000000000002 5099.1
NJ0F39HIN7 1.4 94.465 -41.8 4.96 5228.1
DP8S53K3EM -2.9 92.20100000000001 -31.4 0.873 5076.2
HNYQYN26ZG 1.1 93.994 -36.4 4.864 5191.0
0S7KXH8NGN -0.1 93.2 -42.0 4.1530000000000005 5195.8
I7I0BX7ZIR -1.8 92.89299999999999 -46.2 1.3130000000000002 5099.1
AZWQI2JO2A 1.4 94.465 -41.8 4.961 5228.1
SPK9LEBY23 1.1 93.994 -36.4 4.855 5191.0
PNJHAWGQ5Z -1.8 92.89299999999999 -46.2 1.327 5099.1
VN5XKBK2JJ 1.4 93.444 -36.1 4.9639999999999995 5228.1
D2V67WS0Q4 1.4 93.444 -36.1 4.968 5228.1
B16SMK6X42 -1.8 92.89299999999999 -46.2 1.266 5099.1
Z5L99N35FU 1.1 93.994 -36.4 4.856 5191.0
R5PGQQYDMA 1.1 93.994 -36.4 4.859 5191.0
Q3Y9FLVJGT 1.4 93.444 -36.1 4.965 5228.1
F4SH3ILN6R 1.1 93.994 -36.4 4.86 5191.0
0HCPNBY7Q5 -0.1 93.2 -42.0 4.021 5195.8
7OWMXYKCSP -1.8 92.89299999999999 -46.2 1.27 5099.1
4CX4PMCHUT -0.1 93.2 -42.0 4.0760000000000005 5195.8
2DFDG9F7CI 1.1 93.994 -36.4 4.856 5191.0
